column,start,length
"GR3 READ SUBREGION MEETS (ISAT,HISPANIC)",5742,5
"GR3 READ SUBREGION EXCEEDS (ISAT,HISPANIC)",5748,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",5754,5
"GR3 READ DISTRICT BELOW (ISAT,HISPANIC)",5760,5
"GR3 READ DISTRICT MEETS (ISAT,HISPANIC)",5766,5
"GR3 READ DISTRICT EXCEEDS (ISAT,HISPANIC)",5772,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,HISPANIC)",5778,5
"GR3 READ STATE BELOW (ISAT,HISPANIC)",5784,5
"GR3 READ STATE MEETS (ISAT,HISPANIC)",5790,5
"GR3 READ STATE EXCEEDS (ISAT,HISPANIC)",5796,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",5802,5
"GR3 MATH SCHOOL BELOW (ISAT,HISPANIC)",5808,5
"GR3 MATH SCHOOL MEETS (ISAT,HISPANIC)",5814,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,HISPANIC)",5820,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",5826,5
"GR3 MATH SUBREGION BELOW (ISAT,HISPANIC)",5832,5
"GR3 MATH SUBREGION MEETS (ISAT,HISPANIC)",5838,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,HISPANIC)",5844,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",5850,5
"GR3 MATH DISTRICT BELOW (ISAT,HISPANIC)",5856,5
"GR3 MATH DISTRICT MEETS (ISAT,HISPANIC)",5862,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,HISPANIC)",5868,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,HISPANIC)",5874,5
"GR3 MATH STATE BELOW (ISAT,HISPANIC)",5880,5
"GR3 MATH STATE MEETS (ISAT,HISPANIC)",5886,5
"GR3 MATH STATE EXCEEDS (ISAT,HISPANIC)",5892,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,ASIAN)",5898,5
"GR3 READ SCHOOL BELOW (ISAT,ASIAN)",5904,5
"GR3 READ SCHOOL MEETS (ISAT,ASIAN)",5910,5
"GR3 READ SCHOOL EXCEEDS (ISAT,ASIAN)",5916,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,ASIAN)",5922,5
"GR3 READ SUBREGION BELOW (ISAT,ASIAN)",5928,5
"GR3 READ SUBREGION MEETS (ISAT,ASIAN)",5934,5
"GR3 READ SUBREGION EXCEEDS (ISAT,ASIAN)",5940,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,ASIAN)",5946,5
"GR3 READ DISTRICT BELOW (ISAT,ASIAN)",5952,5
"GR3 READ DISTRICT MEETS (ISAT,ASIAN)",5958,5
"GR3 READ DISTRICT EXCEEDS (ISAT,ASIAN)",5964,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,ASIAN)",5970,5
"GR3 READ STATE BELOW (ISAT,ASIAN)",5976,5
"GR3 READ STATE MEETS (ISAT,ASIAN)",5982,5
"GR3 READ STATE EXCEEDS (ISAT,ASIAN)",5988,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,ASIAN)",5994,5
"GR3 MATH SCHOOL BELOW (ISAT,ASIAN)",6000,5
"GR3 MATH SCHOOL MEETS (ISAT,ASIAN)",6006,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,ASIAN)",6012,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,ASIAN)",6018,5
"GR3 MATH SUBREGION BELOW (ISAT,ASIAN)",6024,5
"GR3 MATH SUBREGION MEETS (ISAT,ASIAN)",6030,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,ASIAN)",6036,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,ASIAN)",6042,5
"GR3 MATH DISTRICT BELOW (ISAT,ASIAN)",6048,5
"GR3 MATH DISTRICT MEETS (ISAT,ASIAN)",6054,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,ASIAN)",6060,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,ASIAN)",6066,5
"GR3 MATH STATE BELOW (ISAT,ASIAN)",6072,5
"GR3 MATH STATE MEETS (ISAT,ASIAN)",6078,5
"GR3 MATH STATE EXCEEDS (ISAT,ASIAN)",6084,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6090,5
"GR3 READ SCHOOL BELOW (ISAT,NATIVE AMERICAN)",6096,5
"GR3 READ SCHOOL MEETS (ISAT,NATIVE AMERICAN)",6102,5
"GR3 READ SCHOOL EXCEEDS (ISAT,NATIVE AMERICAN)",6108,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6114,5
"GR3 READ SUBREGION BELOW (ISAT,NATIVE AMERICAN)",6120,5
"GR3 READ SUBREGION MEETS (ISAT,NATIVE AMERICAN)",6126,5
"GR3 READ SUBREGION EXCEEDS (ISAT,NATIVE AMERICAN)",6132,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6138,5
"GR3 READ DISTRICT BELOW (ISAT,NATIVE AMERICAN)",6144,5
"GR3 READ DISTRICT MEETS (ISAT,NATIVE AMERICAN)",6150,5
"GR3 READ DISTRICT EXCEEDS (ISAT,NATIVE AMERICAN)",6156,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6162,5
"GR3 READ STATE BELOW (ISAT,NATIVE AMERICAN)",6168,5
"GR3 READ STATE MEETS (ISAT,NATIVE AMERICAN)",6174,5
"GR3 READ STATE EXCEEDS (ISAT,NATIVE AMERICAN)",6180,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6186,5
"GR3 MATH SCHOOL BELOW (ISAT,NATIVE AMERICAN)",6192,5
"GR3 MATH SCHOOL MEETS (ISAT,NATIVE AMERICAN)",6198,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,NATIVE AMERICAN)",6204,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6210,5
"GR3 MATH SUBREGION BELOW (ISAT,NATIVE AMERICAN)",6216,5
"GR3 MATH SUBREGION MEETS (ISAT,NATIVE AMERICAN)",6222,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,NATIVE AMERICAN)",6228,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6234,5
"GR3 MATH DISTRICT BELOW (ISAT,NATIVE AMERICAN)",6240,5
"GR3 MATH DISTRICT MEETS (ISAT,NATIVE AMERICAN)",6246,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,NATIVE AMERICAN)",6252,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,NATIVE AMERICAN)",6258,5
"GR3 MATH STATE BELOW (ISAT,NATIVE AMERICAN)",6264,5
"GR3 MATH STATE MEETS (ISAT,NATIVE AMERICAN)",6270,5
"GR3 MATH STATE EXCEEDS (ISAT,NATIVE AMERICAN)",6276,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,MULTIRACIAL)",6282,5
"GR3 READ SCHOOL BELOW (ISAT,MULTIRACIAL)",6288,5
"GR3 READ SCHOOL MEETS (ISAT,MULTIRACIAL)",6294,5
"GR3 READ SCHOOL EXCEEDS (ISAT,MULTIRACIAL)",6300,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,MULTIRACIAL)",6306,5
"GR3 READ SUBREGION BELOW (ISAT,MULTIRACIAL)",6312,5
"GR3 READ SUBREGION MEETS (ISAT,MULTIRACIAL)",6318,5
"GR3 READ SUBREGION EXCEEDS (ISAT,MULTIRACIAL)",6324,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,MULTIRACIAL)",6330,5
"GR3 READ DISTRICT BELOW (ISAT,MULTIRACIAL)",6336,5
"GR3 READ DISTRICT MEETS (ISAT,MULTIRACIAL)",6342,5
"GR3 READ DISTRICT EXCEEDS (ISAT,MULTIRACIAL)",6348,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,MULTIRACIAL)",6354,5
"GR3 READ STATE BELOW (ISAT,MULTIRACIAL)",6360,5
"GR3 READ STATE MEETS (ISAT,MULTIRACIAL)",6366,5
"GR3 READ STATE EXCEEDS (ISAT,MULTIRACIAL)",6372,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,MULTIRACIAL)",6378,5
"GR3 MATH SCHOOL BELOW (ISAT,MULTIRACIAL)",6384,5
"GR3 MATH SCHOOL MEETS (ISAT,MULTIRACIAL)",6390,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,MULTIRACIAL)",6396,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,MULTIRACIAL)",6402,5
"GR3 MATH SUBREGION BELOW (ISAT,MULTIRACIAL)",6408,5
"GR3 MATH SUBREGION MEETS (ISAT,MULTIRACIAL)",6414,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,MULTIRACIAL)",6420,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,MULTIRACIAL)",6426,5
"GR3 MATH DISTRICT BELOW (ISAT,MULTIRACIAL)",6432,5
"GR3 MATH DISTRICT MEETS (ISAT,MULTIRACIAL)",6438,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,MULTIRACIAL)",6444,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,MULTIRACIAL)",6450,5
"GR3 MATH STATE BELOW (ISAT,MULTIRACIAL)",6456,5
"GR3 MATH STATE MEETS (ISAT,MULTIRACIAL)",6462,5
"GR3 MATH STATE EXCEEDS (ISAT,MULTIRACIAL)",6468,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,LEP)",6474,5
"GR3 READ SCHOOL BELOW (ISAT,LEP)",6480,5
"GR3 READ SCHOOL MEETS (ISAT,LEP)",6486,5
"GR3 READ SCHOOL EXCEEDS (ISAT,LEP)",6492,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,LEP)",6498,5
"GR3 READ SUBREGION BELOW (ISAT,LEP)",6504,5
"GR3 READ SUBREGION MEETS (ISAT,LEP)",6510,5
"GR3 READ SUBREGION EXCEEDS (ISAT,LEP)",6516,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,LEP)",6522,5
"GR3 READ DISTRICT BELOW (ISAT,LEP)",6528,5
"GR3 READ DISTRICT MEETS (ISAT,LEP)",6534,5
"GR3 READ DISTRICT EXCEEDS (ISAT,LEP)",6540,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,LEP)",6546,5
"GR3 READ STATE BELOW (ISAT,LEP)",6552,5
"GR3 READ STATE MEETS (ISAT,LEP)",6558,5
"GR3 READ STATE EXCEEDS (ISAT,LEP)",6564,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,LEP)",6570,5
"GR3 MATH SCHOOL BELOW (ISAT,LEP)",6576,5
"GR3 MATH SCHOOL MEETS (ISAT,LEP)",6582,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,LEP)",6588,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,LEP)",6594,5
"GR3 MATH SUBREGION BELOW (ISAT,LEP)",6600,5
"GR3 MATH SUBREGION MEETS (ISAT,LEP)",6606,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,LEP)",6612,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,LEP)",6618,5
"GR3 MATH DISTRICT BELOW (ISAT,LEP)",6624,5
"GR3 MATH DISTRICT MEETS (ISAT,LEP)",6630,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,LEP)",6636,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,LEP)",6642,5
"GR3 MATH STATE BELOW (ISAT,LEP)",6648,5
"GR3 MATH STATE MEETS (ISAT,LEP)",6654,5
"GR3 MATH STATE EXCEEDS (ISAT,LEP)",6660,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",6666,5
"GR3 READ SCHOOL BELOW (ISAT,MIGRANT)",6672,5
"GR3 READ SCHOOL MEETS (ISAT,MIGRANT)",6678,5
"GR3 READ SCHOOL EXCEEDS (ISAT,MIGRANT)",6684,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",6690,5
"GR3 READ SUBREGION BELOW (ISAT,MIGRANT)",6696,5
"GR3 READ SUBREGION MEETS (ISAT,MIGRANT)",6702,5
"GR3 READ SUBREGION EXCEEDS (ISAT,MIGRANT)",6708,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",6714,5
"GR3 READ DISTRICT BELOW (ISAT,MIGRANT)",6720,5
"GR3 READ DISTRICT MEETS (ISAT,MIGRANT)",6726,5
"GR3 READ DISTRICT EXCEEDS (ISAT,MIGRANT)",6732,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,MIGRANT)",6738,5
"GR3 READ STATE BELOW (ISAT,MIGRANT)",6744,5
"GR3 READ STATE MEETS (ISAT,MIGRANT)",6750,5
"GR3 READ STATE EXCEEDS (ISAT,MIGRANT)",6756,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",6762,5
"GR3 MATH SCHOOL BELOW (ISAT,MIGRANT)",6768,5
"GR3 MATH SCHOOL MEETS (ISAT,MIGRANT)",6774,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,MIGRANT)",6780,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",6786,5
"GR3 MATH SUBREGION BELOW (ISAT,MIGRANT)",6792,5
"GR3 MATH SUBREGION MEETS (ISAT,MIGRANT)",6798,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,MIGRANT)",6804,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",6810,5
"GR3 MATH DISTRICT BELOW (ISAT,MIGRANT)",6816,5
"GR3 MATH DISTRICT MEETS (ISAT,MIGRANT)",6822,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,MIGRANT)",6828,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,MIGRANT)",6834,5
"GR3 MATH STATE BELOW (ISAT,MIGRANT)",6840,5
"GR3 MATH STATE MEETS (ISAT,MIGRANT)",6846,5
"GR3 MATH STATE EXCEEDS (ISAT,MIGRANT)",6852,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,IEP)",6858,5
"GR3 READ SCHOOL BELOW (ISAT,IEP)",6864,5
"GR3 READ SCHOOL MEETS (ISAT,IEP)",6870,5
"GR3 READ SCHOOL EXCEEDS (ISAT,IEP)",6876,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,IEP)",6882,5
"GR3 READ SUBREGION BELOW (ISAT,IEP)",6888,5
"GR3 READ SUBREGION MEETS (ISAT,IEP)",6894,5
"GR3 READ SUBREGION EXCEEDS (ISAT,IEP)",6900,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,IEP)",6906,5
"GR3 READ DISTRICT BELOW (ISAT,IEP)",6912,5
"GR3 READ DISTRICT MEETS (ISAT,IEP)",6918,5
"GR3 READ DISTRICT EXCEEDS (ISAT,IEP)",6924,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,IEP)",6930,5
"GR3 READ STATE BELOW (ISAT,IEP)",6936,5
"GR3 READ STATE MEETS (ISAT,IEP)",6942,5
"GR3 READ STATE EXCEEDS (ISAT,IEP)",6948,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,IEP)",6954,5
"GR3 MATH SCHOOL BELOW (ISAT,IEP)",6960,5
"GR3 MATH SCHOOL MEETS (ISAT,IEP)",6966,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,IEP)",6972,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,IEP)",6978,5
"GR3 MATH SUBREGION BELOW (ISAT,IEP)",6984,5
"GR3 MATH SUBREGION MEETS (ISAT,IEP)",6990,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,IEP)",6996,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,IEP)",7002,5
"GR3 MATH DISTRICT BELOW (ISAT,IEP)",7008,5
"GR3 MATH DISTRICT MEETS (ISAT,IEP)",7014,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,IEP)",7020,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,IEP)",7026,5
"GR3 MATH STATE BELOW (ISAT,IEP)",7032,5
"GR3 MATH STATE MEETS (ISAT,IEP)",7038,5
"GR3 MATH STATE EXCEEDS (ISAT,IEP)",7044,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",7050,5
"GR3 READ SCHOOL BELOW (ISAT,NON-IEP)",7056,5
"GR3 READ SCHOOL MEETS (ISAT,NON-IEP)",7062,5
"GR3 READ SCHOOL EXCEEDS (ISAT,NON-IEP)",7068,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",7074,5
"GR3 READ SUBREGION BELOW (ISAT,NON-IEP)",7080,5
"GR3 READ SUBREGION MEETS (ISAT,NON-IEP)",7086,5
"GR3 READ SUBREGION EXCEEDS (ISAT,NON-IEP)",7092,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",7098,5
"GR3 READ DISTRICT BELOW (ISAT,NON-IEP)",7104,5
"GR3 READ DISTRICT MEETS (ISAT,NON-IEP)",7110,5
"GR3 READ DISTRICT EXCEEDS (ISAT,NON-IEP)",7116,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,NON-IEP)",7122,5
"GR3 READ STATE BELOW (ISAT,NON-IEP)",7128,5
"GR3 READ STATE MEETS (ISAT,NON-IEP)",7134,5
"GR3 READ STATE EXCEEDS (ISAT,NON-IEP)",7140,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",7146,5
"GR3 MATH SCHOOL BELOW (ISAT,NON-IEP)",7152,5
"GR3 MATH SCHOOL MEETS (ISAT,NON-IEP)",7158,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,NON-IEP)",7164,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",7170,5
"GR3 MATH SUBREGION BELOW (ISAT,NON-IEP)",7176,5
"GR3 MATH SUBREGION MEETS (ISAT,NON-IEP)",7182,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,NON-IEP)",7188,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",7194,5
"GR3 MATH DISTRICT BELOW (ISAT,NON-IEP)",7200,5
"GR3 MATH DISTRICT MEETS (ISAT,NON-IEP)",7206,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,NON-IEP)",7212,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,NON-IEP)",7218,5
"GR3 MATH STATE BELOW (ISAT,NON-IEP)",7224,5
"GR3 MATH STATE MEETS (ISAT,NON-IEP)",7230,5
"GR3 MATH STATE EXCEEDS (ISAT,NON-IEP)",7236,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",7242,5
"GR3 READ SCHOOL BELOW (ISAT,LOW INCOME)",7248,5
"GR3 READ SCHOOL MEETS (ISAT,LOW INCOME)",7254,5
"GR3 READ SCHOOL EXCEEDS (ISAT,LOW INCOME)",7260,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",7266,5
"GR3 READ SUBREGION BELOW (ISAT,LOW INCOME)",7272,5
"GR3 READ SUBREGION MEETS (ISAT,LOW INCOME)",7278,5
"GR3 READ SUBREGION EXCEEDS (ISAT,LOW INCOME)",7284,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",7290,5
"GR3 READ DISTRICT BELOW (ISAT,LOW INCOME)",7296,5
"GR3 READ DISTRICT MEETS (ISAT,LOW INCOME)",7302,5
"GR3 READ DISTRICT EXCEEDS (ISAT,LOW INCOME)",7308,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,LOW INCOME)",7314,5
"GR3 READ STATE BELOW (ISAT,LOW INCOME)",7320,5
"GR3 READ STATE MEETS (ISAT,LOW INCOME)",7326,5
"GR3 READ STATE EXCEEDS (ISAT,LOW INCOME)",7332,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",7338,5
"GR3 MATH SCHOOL BELOW (ISAT,LOW INCOME)",7344,5
"GR3 MATH SCHOOL MEETS (ISAT,LOW INCOME)",7350,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,LOW INCOME)",7356,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",7362,5
"GR3 MATH SUBREGION BELOW (ISAT,LOW INCOME)",7368,5
"GR3 MATH SUBREGION MEETS (ISAT,LOW INCOME)",7374,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,LOW INCOME)",7380,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",7386,5
"GR3 MATH DISTRICT BELOW (ISAT,LOW INCOME)",7392,5
"GR3 MATH DISTRICT MEETS (ISAT,LOW INCOME)",7398,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,LOW INCOME)",7404,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,LOW INCOME)",7410,5
"GR3 MATH STATE BELOW (ISAT,LOW INCOME)",7416,5
"GR3 MATH STATE MEETS (ISAT,LOW INCOME)",7422,5
"GR3 MATH STATE EXCEEDS (ISAT,LOW INCOME)",7428,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7434,5
"GR3 READ SCHOOL BELOW (ISAT,NON-LOW INCOME)",7440,5
"GR3 READ SCHOOL MEETS (ISAT,NON-LOW INCOME)",7446,5
"GR3 READ SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",7452,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7458,5
"GR3 READ SUBREGION BELOW (ISAT,NON-LOW INCOME)",7464,5
"GR3 READ SUBREGION MEETS (ISAT,NON-LOW INCOME)",7470,5
"GR3 READ SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",7476,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7482,5
"GR3 READ DISTRICT BELOW (ISAT,NON-LOW INCOME)",7488,5
"GR3 READ DISTRICT MEETS (ISAT,NON-LOW INCOME)",7494,5
"GR3 READ DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",7500,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7506,5
"GR3 READ STATE BELOW (ISAT,NON-LOW INCOME)",7512,5
"GR3 READ STATE MEETS (ISAT,NON-LOW INCOME)",7518,5
"GR3 READ STATE EXCEEDS (ISAT,NON-LOW INCOME)",7524,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7530,5
"GR3 MATH SCHOOL BELOW (ISAT,NON-LOW INCOME)",7536,5
"GR3 MATH SCHOOL MEETS (ISAT,NON-LOW INCOME)",7542,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",7548,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7554,5
"GR3 MATH SUBREGION BELOW (ISAT,NON-LOW INCOME)",7560,5
"GR3 MATH SUBREGION MEETS (ISAT,NON-LOW INCOME)",7566,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",7572,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7578,5
"GR3 MATH DISTRICT BELOW (ISAT,NON-LOW INCOME)",7584,5
"GR3 MATH DISTRICT MEETS (ISAT,NON-LOW INCOME)",7590,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",7596,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7602,5
"GR3 MATH STATE BELOW (ISAT,NON-LOW INCOME)",7608,5
"GR3 MATH STATE MEETS (ISAT,NON-LOW INCOME)",7614,5
"GR3 MATH STATE EXCEEDS (ISAT,NON-LOW INCOME)",7620,5
"GR4 READ SCHOOL ACADEMIC WARNING (ISAT,ALL)",7626,5
"GR4 READ SCHOOL BELOW (ISAT,ALL)",7632,5
"GR4 READ SCHOOL MEETSS (ISAT,ALL)",7638,5
"GR4 READ SCHOOL EXCEEDS (ISAT,ALL)",7644,5
"GR4 READ SUBREGION ACADEMIC WARNING (ISAT,ALL)",7650,5
"GR4 READ SUBREGION BELOW (ISAT,ALL)",7656,5
"GR4 READ SUBREGION MEETS (ISAT,ALL)",7662,5
"GR4 READ SUBREGION EXCEEDS (ISAT,ALL)",7668,5
"GR4 READ DISTRICT ACADEMIC WARNING (ISAT,ALL)",7674,5
"GR4 READ DISTRICT BELOW (ISAT,ALL)",7680,5
"GR4 READ DISTRICT MEETS (ISAT,ALL)",7686,5
"GR4 READ DISTRICT EXCEEDS (ISAT,ALL)",7692,5
"GR4 READ STATE ACADEMIC WARNING (ISAT,ALL)",7698,5
"GR4 READ STATE BELOW (ISAT,ALL)",7704,5
"GR4 READ STATE MEETS (ISAT,ALL)",7710,5
"GR4 READ STATE EXCEEDS (ISAT,ALL)",7716,5
"GR4 MATH SCHOOL ACADEMIC WARNING (ISAT,ALL)",7722,5
"GR4 MATH SCHOOL BELOW (ISAT,ALL)",7728,5
"GR4 MATH SCHOOL MEETSS (ISAT,ALL)",7734,5
"GR4 MATH SCHOOL EXCEEDS (ISAT,ALL)",7740,5
"GR4 MATH SUBREGION ACADEMIC WARNING (ISAT,ALL)",7746,5
"GR4 MATH SUBREGION BELOW (ISAT,ALL)",7752,5
"GR4 MATH SUBREGION MEETS (ISAT,ALL)",7758,5
"GR4 MATH SUBREGION EXCEEDS (ISAT,ALL)",7764,5
"GR4 MATH DISTRICT ACADEMIC WARNING (ISAT,ALL)",7770,5
"GR4 MATH DISTRICT BELOW (ISAT,ALL)",7776,5
"GR4 MATH DISTRICT MEETS (ISAT,ALL)",7782,5
"GR4 MATH DISTRICT EXCEEDS (ISAT,ALL)",7788,5
"GR4 MATH STATE ACADEMIC WARNING (ISAT,ALL)",7794,5
"GR4 MATH STATE BELOW (ISAT,ALL)",7800,5
"GR4 MATH STATE MEETS (ISAT,ALL)",7806,5
"GR4 MATH STATE EXCEEDS (ISAT,ALL)",7812,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,ALL)",7818,5
"GR4 SCIE SCHOOL BELOW (ISAT,ALL)",7824,5
"GR4 SCIE SCHOOL MEETSS (ISAT,ALL)",7830,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,ALL)",7836,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,ALL)",7842,5
"GR4 SCIE SUBREGION BELOW (ISAT,ALL)",7848,5
"GR4 SCIE SUBREGION MEETS (ISAT,ALL)",7854,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,ALL)",7860,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,ALL)",7866,5
"GR4 SCIE DISTRICT BELOW (ISAT,ALL)",7872,5
"GR4 SCIE DISTRICT MEETS (ISAT,ALL)",7878,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,ALL)",7884,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,ALL)",7890,5
"GR4 SCIE STATE BELOW (ISAT,ALL)",7896,5
"GR4 SCIE STATE MEETS (ISAT,ALL)",7902,5
"GR4 SCIE STATE EXCEEDS (ISAT,ALL)",7908,5
"GR4 READ SCHOOL ACADEMIC WARNING (ISAT,MALE)",7914,5
"GR4 READ SCHOOL BELOW (ISAT,MALE)",7920,5
