column,start,length
GR5 MATH SUBREGION ACADEMIC WARNING,12666,5
GR5 MATH SUBREGION BELOW,12672,5
GR5 MATH SUBREGION MEETS,12678,5
GR5 MATH SUBREGION EXCEEDS,12684,5
GR5 MATH DISTRICT ACADEMIC WARNING,12690,5
GR5 MATH DISTRICT BELOW,12696,5
GR5 MATH DISTRICT MEETS,12702,5
GR5 MATH DISTRICT EXCEEDS,12708,5
GR5 MATH STATE ACADEMIC WARNING,12714,5
GR5 MATH STATE BELOW,12720,5
GR5 MATH STATE MEETS,12726,5
GR5 MATH STATE EXCEEDS,12732,5
GR5 READ SCHOOL ACADEMIC WARNING,12738,5
GR5 READ SCHOOL BELOW,12744,5
GR5 READ SCHOOL MEETS,12750,5
GR5 READ SCHOOL EXCEEDS,12756,5
GR5 READ SUBREGION ACADEMIC WARNING,12762,5
GR5 READ SUBREGION BELOW,12768,5
GR5 READ SUBREGION MEETS,12774,5
GR5 READ SUBREGION EXCEEDS,12780,5
GR5 READ DISTRICT ACADEMIC WARNING,12786,5
GR5 READ DISTRICT BELOW,12792,5
GR5 READ DISTRICT MEETS,12798,5
GR5 READ DISTRICT EXCEEDS,12804,5
GR5 READ STATE ACADEMIC WARNING,12810,5
GR5 READ STATE BELOW,12816,5
GR5 READ STATE MEETS,12822,5
GR5 READ STATE EXCEEDS,12828,5
GR5 MATH SCHOOL ACADEMIC WARNING,12834,5
GR5 MATH SCHOOL BELOW,12840,5
GR5 MATH SCHOOL MEETS,12846,5
GR5 MATH SCHOOL EXCEEDS,12852,5
GR5 MATH SUBREGION ACADEMIC WARNING,12858,5
GR5 MATH SUBREGION BELOW,12864,5
GR5 MATH SUBREGION MEETS,12870,5
GR5 MATH SUBREGION EXCEEDS,12876,5
GR5 MATH DISTRICT ACADEMIC WARNING,12882,5
GR5 MATH DISTRICT BELOW,12888,5
GR5 MATH DISTRICT MEETS,12894,5
GR5 MATH DISTRICT EXCEEDS,12900,5
GR5 MATH STATE ACADEMIC WARNING,12906,5
GR5 MATH STATE BELOW,12912,5
GR5 MATH STATE MEETS,12918,5
GR5 MATH STATE EXCEEDS,12924,5
GR5 READ SCHOOL ACADEMIC WARNING,12930,5
GR5 READ SCHOOL BELOW,12936,5
GR5 READ SCHOOL MEETS,12942,5
GR5 READ SCHOOL EXCEEDS,12948,5
GR5 READ SUBREGION ACADEMIC WARNING,12954,5
GR5 READ SUBREGION BELOW,12960,5
GR5 READ SUBREGION MEETS,12966,5
GR5 READ SUBREGION EXCEEDS,12972,5
GR5 READ DISTRICT ACADEMIC WARNING,12978,5
GR5 READ DISTRICT BELOW,12984,5
GR5 READ DISTRICT MEETS,12990,5
GR5 READ DISTRICT EXCEEDS,12996,5
GR5 READ STATE ACADEMIC WARNING,13002,5
GR5 READ STATE BELOW,13008,5
GR5 READ STATE MEETS,13014,5
GR5 READ STATE EXCEEDS,13020,5
GR5 MATH SCHOOL ACADEMIC WARNING,13026,5
GR5 MATH SCHOOL BELOW,13032,5
GR5 MATH SCHOOL MEETS,13038,5
GR5 MATH SCHOOL EXCEEDS,13044,5
GR5 MATH SUBREGION ACADEMIC WARNING,13050,5
GR5 MATH SUBREGION BELOW,13056,5
GR5 MATH SUBREGION MEETS,13062,5
GR5 MATH SUBREGION EXCEEDS,13068,5
GR5 MATH DISTRICT ACADEMIC WARNING,13074,5
GR5 MATH DISTRICT BELOW,13080,5
GR5 MATH DISTRICT MEETS,13086,5
GR5 MATH DISTRICT EXCEEDS,13092,5
GR5 MATH STATE ACADEMIC WARNING,13098,5
GR5 MATH STATE BELOW,13104,5
GR5 MATH STATE MEETS,13110,5
GR5 MATH STATE EXCEEDS,13116,5
GR5 READ SCHOOL ACADEMIC WARNING,13122,5
GR5 READ SCHOOL BELOW,13128,5
GR5 READ SCHOOL MEETS,13134,5
GR5 READ SCHOOL EXCEEDS,13140,5
GR5 READ SUBREGION ACADEMIC WARNING,13146,5
GR5 READ SUBREGION BELOW,13152,5
GR5 READ SUBREGION MEETS,13158,5
GR5 READ SUBREGION EXCEEDS,13164,5
GR5 READ DISTRICT ACADEMIC WARNING,13170,5
GR5 READ DISTRICT BELOW,13176,5
GR5 READ DISTRICT MEETS,13182,5
GR5 READ DISTRICT EXCEEDS,13188,5
GR5 READ STATE ACADEMIC WARNING,13194,5
GR5 READ STATE BELOW,13200,5
GR5 READ STATE MEETS,13206,5
GR5 READ STATE EXCEEDS,13212,5
GR5 MATH SCHOOL ACADEMIC WARNING,13218,5
GR5 MATH SCHOOL BELOW,13224,5
GR5 MATH SCHOOL MEETS,13230,5
GR5 MATH SCHOOL EXCEEDS,13236,5
GR5 MATH SUBREGION ACADEMIC WARNING,13242,5
GR5 MATH SUBREGION BELOW,13248,5
GR5 MATH SUBREGION MEETS,13254,5
GR5 MATH SUBREGION EXCEEDS,13260,5
GR5 MATH DISTRICT ACADEMIC WARNING,13266,5
GR5 MATH DISTRICT BELOW,13272,5
GR5 MATH DISTRICT MEETS,13278,5
GR5 MATH DISTRICT EXCEEDS,13284,5
GR5 MATH STATE ACADEMIC WARNING,13290,5
GR5 MATH STATE BELOW,13296,5
GR5 MATH STATE MEETS,13302,5
GR5 MATH STATE EXCEEDS,13308,5
GR5 READ SCHOOL ACADEMIC WARNING,13314,5
GR5 READ SCHOOL BELOW,13320,5
GR5 READ SCHOOL MEETS,13326,5
GR5 READ SCHOOL EXCEEDS,13332,5
GR5 READ SUBREGION ACADEMIC WARNING,13338,5
GR5 READ SUBREGION BELOW,13344,5
GR5 READ SUBREGION MEETS,13350,5
GR5 READ SUBREGION EXCEEDS,13356,5
GR5 READ DISTRICT ACADEMIC WARNING,13362,5
GR5 READ DISTRICT BELOW,13368,5
GR5 READ DISTRICT MEETS,13374,5
GR5 READ DISTRICT EXCEEDS,13380,5
GR5 READ STATE ACADEMIC WARNING,13386,5
GR5 READ STATE BELOW,13392,5
GR5 READ STATE MEETS,13398,5
GR5 READ STATE EXCEEDS,13404,5
GR5 MATH SCHOOL ACADEMIC WARNING,13410,5
GR5 MATH SCHOOL BELOW,13416,5
GR5 MATH SCHOOL MEETS,13422,5
GR5 MATH SCHOOL EXCEEDS,13428,5
GR5 MATH SUBREGION ACADEMIC WARNING,13434,5
GR5 MATH SUBREGION BELOW,13440,5
GR5 MATH SUBREGION MEETS,13446,5
GR5 MATH SUBREGION EXCEEDS,13452,5
GR5 MATH DISTRICT ACADEMIC WARNING,13458,5
GR5 MATH DISTRICT BELOW,13464,5
GR5 MATH DISTRICT MEETS,13470,5
GR5 MATH DISTRICT EXCEEDS,13476,5
GR5 MATH STATE ACADEMIC WARNING,13482,5
GR5 MATH STATE BELOW,13488,5
GR5 MATH STATE MEETS,13494,5
GR5 MATH STATE EXCEEDS,13500,5
GR5 READ SCHOOL ACADEMIC WARNING,13506,5
GR5 READ SCHOOL BELOW,13512,5
GR5 READ SCHOOL MEETS,13518,5
GR5 READ SCHOOL EXCEEDS,13524,5
GR5 READ SUBREGION ACADEMIC WARNING,13530,5
GR5 READ SUBREGION BELOW,13536,5
GR5 READ SUBREGION MEETS,13542,5
GR5 READ SUBREGION EXCEEDS,13548,5
GR5 READ DISTRICT ACADEMIC WARNING,13554,5
GR5 READ DISTRICT BELOW,13560,5
GR5 READ DISTRICT MEETS,13566,5
GR5 READ DISTRICT EXCEEDS,13572,5
GR5 READ STATE ACADEMIC WARNING,13578,5
GR5 READ STATE BELOW,13584,5
GR5 READ STATE MEETS,13590,5
GR5 READ STATE EXCEEDS,13596,5
GR5 MATH SCHOOL ACADEMIC WARNING,13602,5
GR5 MATH SCHOOL BELOW,13608,5
GR5 MATH SCHOOL MEETS,13614,5
GR5 MATH SCHOOL EXCEEDS,13620,5
GR5 MATH SUBREGION ACADEMIC WARNING,13626,5
GR5 MATH SUBREGION BELOW,13632,5
GR5 MATH SUBREGION MEETS,13638,5
GR5 MATH SUBREGION EXCEEDS,13644,5
GR5 MATH DISTRICT ACADEMIC WARNING,13650,5
GR5 MATH DISTRICT BELOW,13656,5
GR5 MATH DISTRICT MEETS,13662,5
GR5 MATH DISTRICT EXCEEDS,13668,5
GR5 MATH STATE ACADEMIC WARNING,13674,5
GR5 MATH STATE BELOW,13680,5
GR5 MATH STATE MEETS,13686,5
GR5 MATH STATE EXCEEDS,13692,5
GR5 READ SCHOOL ACADEMIC WARNING,13698,5
GR5 READ SCHOOL BELOW,13704,5
GR5 READ SCHOOL MEETS,13710,5
GR5 READ SCHOOL EXCEEDS,13716,5
GR5 READ SUBREGION ACADEMIC WARNING,13722,5
GR5 READ SUBREGION BELOW,13728,5
GR5 READ SUBREGION MEETS,13734,5
GR5 READ SUBREGION EXCEEDS,13740,5
GR5 READ DISTRICT ACADEMIC WARNING,13746,5
GR5 READ DISTRICT BELOW,13752,5
GR5 READ DISTRICT MEETS,13758,5
GR5 READ DISTRICT EXCEEDS,13764,5
GR5 READ STATE ACADEMIC WARNING,13770,5
GR5 READ STATE BELOW,13776,5
GR5 READ STATE MEETS,13782,5
GR5 READ STATE EXCEEDS,13788,5
GR5 MATH SCHOOL ACADEMIC WARNING,13794,5
GR5 MATH SCHOOL BELOW,13800,5
GR5 MATH SCHOOL MEETS,13806,5
GR5 MATH SCHOOL EXCEEDS,13812,5
GR5 MATH SUBREGION ACADEMIC WARNING,13818,5
GR5 MATH SUBREGION BELOW,13824,5
GR5 MATH SUBREGION MEETS,13830,5
GR5 MATH SUBREGION EXCEEDS,13836,5
GR5 MATH DISTRICT ACADEMIC WARNING,13842,5
GR5 MATH DISTRICT BELOW,13848,5
GR5 MATH DISTRICT MEETS,13854,5
GR5 MATH DISTRICT EXCEEDS,13860,5
GR5 MATH STATE ACADEMIC WARNING,13866,5
GR5 MATH STATE BELOW,13872,5
GR5 MATH STATE MEETS,13878,5
GR5 MATH STATE EXCEEDS,13884,5
GR5 READ SCHOOL ACADEMIC WARNING,13890,5
GR5 READ SCHOOL BELOW,13896,5
GR5 READ SCHOOL MEETS,13902,5
GR5 READ SCHOOL EXCEEDS,13908,5
GR5 READ SUBREGION ACADEMIC WARNING,13914,5
GR5 READ SUBREGION BELOW,13920,5
GR5 READ SUBREGION MEETS,13926,5
GR5 READ SUBREGION EXCEEDS,13932,5
GR5 READ DISTRICT ACADEMIC WARNING,13938,5
GR5 READ DISTRICT BELOW,13944,5
GR5 READ DISTRICT MEETS,13950,5
GR5 READ DISTRICT EXCEEDS,13956,5
GR5 READ STATE ACADEMIC WARNING,13962,5
GR5 READ STATE BELOW,13968,5
GR5 READ STATE MEETS,13974,5
GR5 READ STATE EXCEEDS,13980,5
GR5 MATH SCHOOL ACADEMIC WARNING,13986,5
GR5 MATH SCHOOL BELOW,13992,5
GR5 MATH SCHOOL MEETS,13998,5
GR5 MATH SCHOOL EXCEEDS,14004,5
GR5 MATH SUBREGION ACADEMIC WARNING,14010,5
GR5 MATH SUBREGION BELOW,14016,5
GR5 MATH SUBREGION MEETS,14022,5
GR5 MATH SUBREGION EXCEEDS,14028,5
GR5 MATH DISTRICT ACADEMIC WARNING,14034,5
GR5 MATH DISTRICT BELOW,14040,5
GR5 MATH DISTRICT MEETS,14046,5
GR5 MATH DISTRICT EXCEEDS,14052,5
GR5 MATH STATE ACADEMIC WARNING,14058,5
GR5 MATH STATE BELOW,14064,5
GR5 MATH STATE MEETS,14070,5
GR5 MATH STATE EXCEEDS,14076,5
GR5 READ SCHOOL ACADEMIC WARNING,14082,5
GR5 READ SCHOOL BELOW,14088,5
GR5 READ SCHOOL MEETS,14094,5
GR5 READ SCHOOL EXCEEDS,14100,5
GR5 READ SUBREGION ACADEMIC WARNING,14106,5
GR5 READ SUBREGION BELOW,14112,5
GR5 READ SUBREGION MEETS,14118,5
GR5 READ SUBREGION EXCEEDS,14124,5
GR5 READ DISTRICT ACADEMIC WARNING,14130,5
GR5 READ DISTRICT BELOW,14136,5
GR5 READ DISTRICT MEETS,14142,5
GR5 READ DISTRICT EXCEEDS,14148,5
GR5 READ STATE ACADEMIC WARNING,14154,5
GR5 READ STATE BELOW,14160,5
GR5 READ STATE MEETS,14166,5
GR5 READ STATE EXCEEDS,14172,5
GR5 MATH SCHOOL ACADEMIC WARNING,14178,5
GR5 MATH SCHOOL BELOW,14184,5
GR5 MATH SCHOOL MEETS,14190,5
GR5 MATH SCHOOL EXCEEDS,14196,5
GR5 MATH SUBREGION ACADEMIC WARNING,14202,5
GR5 MATH SUBREGION BELOW,14208,5
GR5 MATH SUBREGION MEETS,14214,5
GR5 MATH SUBREGION EXCEEDS,14220,5
GR5 MATH DISTRICT ACADEMIC WARNING,14226,5
GR5 MATH DISTRICT BELOW,14232,5
GR5 MATH DISTRICT MEETS,14238,5
GR5 MATH DISTRICT EXCEEDS,14244,5
GR5 MATH STATE ACADEMIC WARNING,14250,5
GR5 MATH STATE BELOW,14256,5
GR5 MATH STATE MEETS,14262,5
GR5 MATH STATE EXCEEDS,14268,5
GR5 READ SCHOOL ACADEMIC WARNING,14274,5
GR5 READ SCHOOL BELOW,14280,5
GR5 READ SCHOOL MEETS,14286,5
GR5 READ SCHOOL EXCEEDS,14292,5
GR5 READ SUBREGION ACADEMIC WARNING,14298,5
GR5 READ SUBREGION BELOW,14304,5
GR5 READ SUBREGION MEETS,14310,5
GR5 READ SUBREGION EXCEEDS,14316,5
GR5 READ DISTRICT ACADEMIC WARNING,14322,5
GR5 READ DISTRICT BELOW,14328,5
GR5 READ DISTRICT MEETS,14334,5
GR5 READ DISTRICT EXCEEDS,14340,5
GR5 READ STATE ACADEMIC WARNING,14346,5
GR5 READ STATE BELOW,14352,5
GR5 READ STATE MEETS,14358,5
GR5 READ STATE EXCEEDS,14364,5
GR5 MATH SCHOOL ACADEMIC WARNING,14370,5
GR5 MATH SCHOOL BELOW,14376,5
GR5 MATH SCHOOL MEETS,14382,5
GR5 MATH SCHOOL EXCEEDS,14388,5
GR5 MATH SUBREGION ACADEMIC WARNING,14394,5
GR5 MATH SUBREGION BELOW,14400,5
GR5 MATH SUBREGION MEETS,14406,5
GR5 MATH SUBREGION EXCEEDS,14412,5
GR5 MATH DISTRICT ACADEMIC WARNING,14418,5
GR5 MATH DISTRICT BELOW,14424,5
GR5 MATH DISTRICT MEETS,14430,5
GR5 MATH DISTRICT EXCEEDS,14436,5
GR5 MATH STATE ACADEMIC WARNING,14442,5
GR5 MATH STATE BELOW,14448,5
GR5 MATH STATE MEETS,14454,5
GR5 MATH STATE EXCEEDS,14460,5
GR5 READ SCHOOL ACADEMIC WARNING,14466,5
GR5 READ SCHOOL BELOW,14472,5
GR5 READ SCHOOL MEETS,14478,5
GR5 READ SCHOOL EXCEEDS,14484,5
GR5 READ SUBREGION ACADEMIC WARNING,14490,5
GR5 READ SUBREGION BELOW,14496,5
GR5 READ SUBREGION MEETS,14502,5
GR5 READ SUBREGION EXCEEDS,14508,5
GR5 READ DISTRICT ACADEMIC WARNING,14514,5
GR5 READ DISTRICT BELOW,14520,5
GR5 READ DISTRICT MEETS,14526,5
GR5 READ DISTRICT EXCEEDS,14532,5
GR5 READ STATE ACADEMIC WARNING,14538,5
GR5 READ STATE BELOW,14544,5
GR5 READ STATE MEETS,14550,5
GR5 READ STATE EXCEEDS,14556,5
GR5 MATH SCHOOL ACADEMIC WARNING,14562,5
GR5 MATH SCHOOL BELOW,14568,5
GR5 MATH SCHOOL MEETS,14574,5
GR5 MATH SCHOOL EXCEEDS,14580,5
GR5 MATH SUBREGION ACADEMIC WARNING,14586,5
GR5 MATH SUBREGION BELOW,14592,5
GR5 MATH SUBREGION MEETS,14598,5
GR5 MATH SUBREGION EXCEEDS,14604,5
GR5 MATH DISTRICT ACADEMIC WARNING,14610,5
GR5 MATH DISTRICT BELOW,14616,5
GR5 MATH DISTRICT MEETS,14622,5
GR5 MATH DISTRICT EXCEEDS,14628,5
GR5 MATH STATE ACADEMIC WARNING,14634,5
GR5 MATH STATE BELOW,14640,5
GR5 MATH STATE MEETS,14646,5
GR5 MATH STATE EXCEEDS,14652,5
GR5 READ SCHOOL ACADEMIC WARNING,14658,5
GR5 READ SCHOOL BELOW,14664,5
GR5 READ SCHOOL MEETS,14670,5
GR5 READ SCHOOL EXCEEDS,14676,5
GR5 READ SUBREGION ACADEMIC WARNING,14682,5
GR5 READ SUBREGION BELOW,14688,5
GR5 READ SUBREGION MEETS,14694,5
GR5 READ SUBREGION EXCEEDS,14700,5
GR5 READ DISTRICT ACADEMIC WARNING,14706,5
GR5 READ DISTRICT BELOW,14712,5
GR5 READ DISTRICT MEETS,14718,5
GR5 READ DISTRICT EXCEEDS,14724,5
GR5 READ STATE ACADEMIC WARNING,14730,5
GR5 READ STATE BELOW,14736,5
GR5 READ STATE MEETS,14742,5
GR5 READ STATE EXCEEDS,14748,5
GR5 MATH SCHOOL ACADEMIC WARNING,14754,5
GR5 MATH SCHOOL BELOW,14760,5
GR5 MATH SCHOOL MEETS,14766,5
GR5 MATH SCHOOL EXCEEDS,14772,5
GR5 MATH SUBREGION ACADEMIC WARNING,14778,5
GR5 MATH SUBREGION BELOW,14784,5
GR5 MATH SUBREGION MEETS,14790,5
GR5 MATH SUBREGION EXCEEDS,14796,5
GR5 MATH DISTRICT ACADEMIC WARNING,14802,5
GR5 MATH DISTRICT BELOW,14808,5
GR5 MATH DISTRICT MEETS,14814,5
GR5 MATH DISTRICT EXCEEDS,14820,5
GR5 MATH STATE ACADEMIC WARNING,14826,5
GR5 MATH STATE BELOW,14832,5
GR5 MATH STATE MEETS,14838,5
GR5 MATH STATE EXCEEDS,14844,5
GR6 READ SCHOOL ACADEMIC WARNING,14850,5
GR6 READ SCHOOL BELOW,14856,5
GR6 READ SCHOOL MEETSS,14862,5
GR6 READ SCHOOL EXCEEDS,14868,5
GR6 READ SUBREGION ACADEMIC WARNING,14874,5
GR6 READ SUBREGION BELOW,14880,5
GR6 READ SUBREGION MEETS,14886,5
GR6 READ SUBREGION EXCEEDS,14892,5
GR6 READ DISTRICT ACADEMIC WARNING,14898,5
GR6 READ DISTRICT BELOW,14904,5
GR6 READ DISTRICT MEETS,14910,5
GR6 READ DISTRICT EXCEEDS,14916,5
GR6 READ STATE ACADEMIC WARNING,14922,5
GR6 READ STATE BELOW,14928,5
GR6 READ STATE MEETS,14934,5
GR6 READ STATE EXCEEDS,14940,5
GR6 MATH SCHOOL ACADEMIC WARNING,14946,5
GR6 MATH SCHOOL BELOW,14952,5
GR6 MATH SCHOOL MEETSS,14958,5
GR6 MATH SCHOOL EXCEEDS,14964,5
GR6 MATH SUBREGION ACADEMIC WARNING,14970,5
GR6 MATH SUBREGION BELOW,14976,5
GR6 MATH SUBREGION MEETS,14982,5
GR6 MATH SUBREGION EXCEEDS,14988,5
GR6 MATH DISTRICT ACADEMIC WARNING,14994,5
GR6 MATH DISTRICT BELOW,15000,5
GR6 MATH DISTRICT MEETS,15006,5
GR6 MATH DISTRICT EXCEEDS,15012,5
GR6 MATH STATE ACADEMIC WARNING,15018,5
GR6 MATH STATE BELOW,15024,5
GR6 MATH STATE MEETS,15030,5
GR6 MATH STATE EXCEEDS,15036,5
GR6 READ SCHOOL ACADEMIC WARNING,15042,5
GR6 READ SCHOOL BELOW,15048,5
GR6 READ SCHOOL MEETSS,15054,5
GR6 READ SCHOOL EXCEEDS,15060,5
GR6 READ SUBREGION ACADEMIC WARNING,15066,5
GR6 READ SUBREGION BELOW,15072,5
GR6 READ SUBREGION MEETS,15078,5
GR6 READ SUBREGION EXCEEDS,15084,5
GR6 READ DISTRICT ACADEMIC WARNING,15090,5
GR6 READ DISTRICT BELOW,15096,5
GR6 READ DISTRICT MEETS,15102,5
GR6 READ DISTRICT EXCEEDS,15108,5
GR6 READ STATE ACADEMIC WARNING,15114,5
GR6 READ STATE BELOW,15120,5
GR6 READ STATE MEETS,15126,5
GR6 READ STATE EXCEEDS,15132,5
GR6 MATH SCHOOL ACADEMIC WARNING,15138,5
GR6 MATH SCHOOL BELOW,15144,5
GR6 MATH SCHOOL MEETSS,15150,5
GR6 MATH SCHOOL EXCEEDS,15156,5
GR6 MATH SUBREGION ACADEMIC WARNING,15162,5
GR6 MATH SUBREGION BELOW,15168,5
GR6 MATH SUBREGION MEETS,15174,5
GR6 MATH SUBREGION EXCEEDS,15180,5
GR6 MATH DISTRICT ACADEMIC WARNING,15186,5
GR6 MATH DISTRICT BELOW,15192,5
GR6 MATH DISTRICT MEETS,15198,5
GR6 MATH DISTRICT EXCEEDS,15204,5
GR6 MATH STATE ACADEMIC WARNING,15210,5
GR6 MATH STATE BELOW,15216,5
GR6 MATH STATE MEETS,15222,5
GR6 MATH STATE EXCEEDS,15228,5
GR6 READ SCHOOL ACADEMIC WARNING,15234,5
GR6 READ SCHOOL BELOW,15240,5
GR6 READ SCHOOL MEETSS,15246,5
GR6 READ SCHOOL EXCEEDS,15252,5
GR6 READ SUBREGION ACADEMIC WARNING,15258,5
GR6 READ SUBREGION BELOW,15264,5
GR6 READ SUBREGION MEETS,15270,5
GR6 READ SUBREGION EXCEEDS,15276,5
GR6 READ DISTRICT ACADEMIC WARNING,15282,5
GR6 READ DISTRICT BELOW,15288,5
GR6 READ DISTRICT MEETS,15294,5
GR6 READ DISTRICT EXCEEDS,15300,5
GR6 READ STATE ACADEMIC WARNING,15306,5
GR6 READ STATE BELOW,15312,5
GR6 READ STATE MEETS,15318,5
GR6 READ STATE EXCEEDS,15324,5
GR6 MATH SCHOOL ACADEMIC WARNING,15330,5
GR6 MATH SCHOOL BELOW,15336,5
GR6 MATH SCHOOL MEETSS,15342,5
GR6 MATH SCHOOL EXCEEDS,15348,5
GR6 MATH SUBREGION ACADEMIC WARNING,15354,5
GR6 MATH SUBREGION BELOW,15360,5
GR6 MATH SUBREGION MEETS,15366,5
GR6 MATH SUBREGION EXCEEDS,15372,5
GR6 MATH DISTRICT ACADEMIC WARNING,15378,5
GR6 MATH DISTRICT BELOW,15384,5
GR6 MATH DISTRICT MEETS,15390,5
GR6 MATH DISTRICT EXCEEDS,15396,5
GR6 MATH STATE ACADEMIC WARNING,15402,5
GR6 MATH STATE BELOW,15408,5
GR6 MATH STATE MEETS,15414,5
GR6 MATH STATE EXCEEDS,15420,5
GR6 READ SCHOOL ACADEMIC WARNING,15426,5
GR6 READ SCHOOL BELOW,15432,5
GR6 READ SCHOOL MEETSS,15438,5
GR6 READ SCHOOL EXCEEDS,15444,5
GR6 READ SUBREGION ACADEMIC WARNING,15450,5
GR6 READ SUBREGION BELOW,15456,5
GR6 READ SUBREGION MEETS,15462,5
GR6 READ SUBREGION EXCEEDS,15468,5
GR6 READ DISTRICT ACADEMIC WARNING,15474,5
GR6 READ DISTRICT BELOW,15480,5
GR6 READ DISTRICT MEETS,15486,5
GR6 READ DISTRICT EXCEEDS,15492,5
GR6 READ STATE ACADEMIC WARNING,15498,5
GR6 READ STATE BELOW,15504,5
GR6 READ STATE MEETS,15510,5
GR6 READ STATE EXCEEDS,15516,5
GR6 MATH SCHOOL ACADEMIC WARNING,15522,5
GR6 MATH SCHOOL BELOW,15528,5
GR6 MATH SCHOOL MEETSS,15534,5
GR6 MATH SCHOOL EXCEEDS,15540,5
GR6 MATH SUBREGION ACADEMIC WARNING,15546,5
GR6 MATH SUBREGION BELOW,15552,5
GR6 MATH SUBREGION MEETS,15558,5
GR6 MATH SUBREGION EXCEEDS,15564,5
GR6 MATH DISTRICT ACADEMIC WARNING,15570,5
GR6 MATH DISTRICT BELOW,15576,5
GR6 MATH DISTRICT MEETS,15582,5
GR6 MATH DISTRICT EXCEEDS,15588,5
GR6 MATH STATE ACADEMIC WARNING,15594,5
GR6 MATH STATE BELOW,15600,5
GR6 MATH STATE MEETS,15606,5
GR6 MATH STATE EXCEEDS,15612,5
GR6 READ SCHOOL ACADEMIC WARNING,15618,5
GR6 READ SCHOOL BELOW,15624,5
GR6 READ SCHOOL MEETSS,15630,5
GR6 READ SCHOOL EXCEEDS,15636,5
GR6 READ SUBREGION ACADEMIC WARNING,15642,5
GR6 READ SUBREGION BELOW,15648,5
GR6 READ SUBREGION MEETS,15654,5
GR6 READ SUBREGION EXCEEDS,15660,5
GR6 READ DISTRICT ACADEMIC WARNING,15666,5
GR6 READ DISTRICT BELOW,15672,5
GR6 READ DISTRICT MEETS,15678,5
GR6 READ DISTRICT EXCEEDS,15684,5
GR6 READ STATE ACADEMIC WARNING,15690,5
GR6 READ STATE BELOW,15696,5
GR6 READ STATE MEETS,15702,5
GR6 READ STATE EXCEEDS,15708,5
GR6 MATH SCHOOL ACADEMIC WARNING,15714,5
GR6 MATH SCHOOL BELOW,15720,5
GR6 MATH SCHOOL MEETSS,15726,5
GR6 MATH SCHOOL EXCEEDS,15732,5
GR6 MATH SUBREGION ACADEMIC WARNING,15738,5
GR6 MATH SUBREGION BELOW,15744,5
GR6 MATH SUBREGION MEETS,15750,5
GR6 MATH SUBREGION EXCEEDS,15756,5
GR6 MATH DISTRICT ACADEMIC WARNING,15762,5
GR6 MATH DISTRICT BELOW,15768,5
GR6 MATH DISTRICT MEETS,15774,5
GR6 MATH DISTRICT EXCEEDS,15780,5
GR6 MATH STATE ACADEMIC WARNING,15786,5
GR6 MATH STATE BELOW,15792,5
GR6 MATH STATE MEETS,15798,5
GR6 MATH STATE EXCEEDS,15804,5
GR6 READ SCHOOL ACADEMIC WARNING,15810,5
GR6 READ SCHOOL BELOW,15816,5
GR6 READ SCHOOL MEETSS,15822,5
GR6 READ SCHOOL EXCEEDS,15828,5
GR6 READ SUBREGION ACADEMIC WARNING,15834,5
GR6 READ SUBREGION BELOW,15840,5
GR6 READ SUBREGION MEETS,15846,5
GR6 READ SUBREGION EXCEEDS,15852,5
GR6 READ DISTRICT ACADEMIC WARNING,15858,5
GR6 READ DISTRICT BELOW,15864,5
GR6 READ DISTRICT MEETS,15870,5
GR6 READ DISTRICT EXCEEDS,15876,5
GR6 READ STATE ACADEMIC WARNING,15882,5
GR6 READ STATE BELOW,15888,5
GR6 READ STATE MEETS,15894,5
GR6 READ STATE EXCEEDS,15900,5
GR6 MATH SCHOOL ACADEMIC WARNING,15906,5
GR6 MATH SCHOOL BELOW,15912,5
GR6 MATH SCHOOL MEETSS,15918,5
GR6 MATH SCHOOL EXCEEDS,15924,5
GR6 MATH SUBREGION ACADEMIC WARNING,15930,5
GR6 MATH SUBREGION BELOW,15936,5
GR6 MATH SUBREGION MEETS,15942,5
GR6 MATH SUBREGION EXCEEDS,15948,5
GR6 MATH DISTRICT ACADEMIC WARNING,15954,5
GR6 MATH DISTRICT BELOW,15960,5
GR6 MATH DISTRICT MEETS,15966,5
GR6 MATH DISTRICT EXCEEDS,15972,5
GR6 MATH STATE ACADEMIC WARNING,15978,5
GR6 MATH STATE BELOW,15984,5
GR6 MATH STATE MEETS,15990,5
GR6 MATH STATE EXCEEDS,15996,5
GR6 READ SCHOOL ACADEMIC WARNING,16002,5
GR6 READ SCHOOL BELOW,16008,5
GR6 READ SCHOOL MEETSS,16014,5
GR6 READ SCHOOL EXCEEDS,16020,5
GR6 READ SUBREGION ACADEMIC WARNING,16026,5
GR6 READ SUBREGION BELOW,16032,5
GR6 READ SUBREGION MEETS,16038,5
GR6 READ SUBREGION EXCEEDS,16044,5
GR6 READ DISTRICT ACADEMIC WARNING,16050,5
GR6 READ DISTRICT BELOW,16056,5
GR6 READ DISTRICT MEETS,16062,5
GR6 READ DISTRICT EXCEEDS,16068,5
GR6 READ STATE ACADEMIC WARNING,16074,5
GR6 READ STATE BELOW,16080,5
GR6 READ STATE MEETS,16086,5
GR6 READ STATE EXCEEDS,16092,5
GR6 MATH SCHOOL ACADEMIC WARNING,16098,5
GR6 MATH SCHOOL BELOW,16104,5
GR6 MATH SCHOOL MEETSS,16110,5
GR6 MATH SCHOOL EXCEEDS,16116,5
